Year,labor force,employment,unemployment,unemployment rate,Metroregion_name,Month,EFPG_name,EFPG_code,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS,Date,Latitude,Longitude
2018,10237746,9872794,364952,3.6,New York-Newark-Jersey City  NY-NJ-PA,5,Alcohol,72050,35620,74685716,22483865903,24498937,7007138132,1886,0.332,0.0106,0.35,1.044413752,2018-05-01,40.7128,-74.006
2018,10363009,9940647,422362,4.1,New York-Newark-Jersey City  NY-NJ-PA,6,Alcohol,72050,35620,80622203,24340345289,27171521,7866908338,1886,0.331,0.0097,0.345,1.044256476,2018-06-01,40.7128,-74.006
2018,10387628,9946831,440797,4.2,New York-Newark-Jersey City  NY-NJ-PA,7,Alcohol,72050,35620,91521137,27526919763,31025503,9057613760,1885,0.332,0.0087,0.343,1.047163899,2018-07-01,40.7128,-74.006
2018,10269086,9853171,415915,4.1,New York-Newark-Jersey City  NY-NJ-PA,8,Alcohol,72050,35620,80504970,24263812288,26874361,7790835986,1885,0.332,0.009,0.345,1.045426828,2018-08-01,40.7128,-74.006
2018,10198249,9830374,367875,3.6,New York-Newark-Jersey City  NY-NJ-PA,9,Alcohol,72050,35620,70268826,21107829101,23089122,6624080260,1884,0.333,0.0094,0.349,1.04662817,2018-09-01,40.7128,-74.006
2018,10276995,9916426,360569,3.5,New York-Newark-Jersey City  NY-NJ-PA,10,Alcohol,72050,35620,63437398,18712787729,20629436,5740317260,1882,0.339,0.0107,0.359,1.067440536,2018-10-01,40.7128,-74.006
2018,10241627,9896910,344717,3.4,New York-Newark-Jersey City  NY-NJ-PA,11,Alcohol,72050,35620,67509654,19257129429,21888568,5872628519,1879,0.351,0.0139,0.373,1.066697348,2018-11-01,40.7128,-74.006
2018,10276962,9912672,364290,3.5,New York-Newark-Jersey City  NY-NJ-PA,12,Alcohol,72050,35620,75446045,20594694484,24805850,6292621819,1879,0.366,0.0267,0.394,1.062965468,2018-12-01,40.7128,-74.006
2012,3012601,2754387,258214,8.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,1,Alcohol,72050,37980,3040763,941334032,2254030,669728210,544,0.323,0.0108,0.337,0.962811281,2012-01-01,39.9526,-75.1652
2012,3016552,2756221,260331,8.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,2,Alcohol,72050,37980,3040311,944630297,2252424,671481268,543,0.322,0.0107,0.335,0.960474463,2012-02-01,39.9526,-75.1652
2012,3022434,2771289,251145,8.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,3,Alcohol,72050,37980,3138341,986346695,2339991,702875523,543,0.318,0.0104,0.333,0.959224082,2012-03-01,39.9526,-75.1652
2012,3016631,2782169,234462,7.8,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,4,Alcohol,72050,37980,3275555,1039290534,2410369,735328448,542,0.315,0.0101,0.328,0.956916249,2012-04-01,39.9526,-75.1652
2012,3034949,2783978,250971,8.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,5,Alcohol,72050,37980,4192642,1373054396,3086012,968621339,543,0.305,0.0085,0.319,0.958247091,2012-05-01,39.9526,-75.1652
2012,3064044,2796345,267699,8.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,6,Alcohol,72050,37980,4518715,1512920275,3295013,1058141986,543,0.299,0.0076,0.311,0.954140448,2012-06-01,39.9526,-75.1652
2012,3078579,2798550,280029,9.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,7,Alcohol,72050,37980,5067471,1740930519,3673624,1216957777,557,0.291,0.0069,0.302,0.949723983,2012-07-01,39.9526,-75.1652
2012,3052949,2782867,270082,8.8,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,8,Alcohol,72050,37980,4453014,1506973256,3298857,1072592867,556,0.295,0.0079,0.308,0.947323934,2012-08-01,39.9526,-75.1652
2012,3036035,2789661,246374,8.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,9,Alcohol,72050,37980,3843600,1286978862,2944223,934897803,558,0.299,0.0099,0.315,0.937979485,2012-09-01,39.9526,-75.1652
2012,3063335,2817914,245421,8.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,10,Alcohol,72050,37980,3726194,1210595546,2898359,890938521,558,0.308,0.0108,0.325,0.943668701,2012-10-01,39.9526,-75.1652
2012,3050534,2818414,232120,7.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,11,Alcohol,72050,37980,3888319,1196463715,2992853,881467049,559,0.325,0.0121,0.34,0.947863558,2012-11-01,39.9526,-75.1652
2012,3048683,2808857,239826,7.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,12,Alcohol,72050,37980,5418542,1545612429,4085386,1119234215,568,0.351,0.0154,0.365,0.949864156,2012-12-01,39.9526,-75.1652
2013,3040176,2774463,265713,8.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,1,Alcohol,72050,37980,3559495,1113750380,2356095,726376940,546,0.32,0.0119,0.324,0.947345126,2013-01-01,39.9526,-75.1652
2013,3031219,2777219,254000,8.4,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,2,Alcohol,72050,37980,3290374,1025291451,2194399,672578121,547,0.321,0.0114,0.326,0.953704358,2013-02-01,39.9526,-75.1652
2013,3020757,2782540,238217,7.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,3,Alcohol,72050,37980,3634633,1123355286,2423592,737526517,548,0.324,0.0113,0.329,0.957155153,2013-03-01,39.9526,-75.1652
2013,3026289,2804396,221893,7.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,4,Alcohol,72050,37980,3654956,1163386134,2405637,754221389,549,0.314,0.0101,0.319,0.959370419,2013-04-01,39.9526,-75.1652
2013,3032879,2800578,232301,7.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,5,Alcohol,72050,37980,4667014,1522981784,3060918,982109938,548,0.306,0.0089,0.312,0.955290195,2013-05-01,39.9526,-75.1652
2013,3058348,2814697,243651,8.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,6,Alcohol,72050,37980,4945492,1649672349,3243301,1061260289,548,0.3,0.0084,0.306,0.951218995,2013-06-01,39.9526,-75.1652
2013,3057256,2808703,248553,8.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,7,Alcohol,72050,37980,5683844,1933757203,3760302,1253540771,547,0.294,0.0077,0.3,0.947210036,2013-07-01,39.9526,-75.1652
2013,3028310,2789968,238342,7.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,8,Alcohol,72050,37980,5015535,1685933190,3378186,1107702826,547,0.297,0.0086,0.305,0.947022599,2013-08-01,39.9526,-75.1652
2013,3008855,2788084,220771,7.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,9,Alcohol,72050,37980,4379020,1433379127,3033428,956771612,548,0.306,0.0101,0.317,0.950514382,2013-09-01,39.9526,-75.1652
2013,3004181,2787908,216273,7.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,10,Alcohol,72050,37980,4239172,1335606103,2938380,892904427,544,0.317,0.0108,0.329,0.963428971,2013-10-01,39.9526,-75.1652
2013,3006460,2806403,200057,6.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,11,Alcohol,72050,37980,5205428,1453574066,3086772,894393822,547,0.358,0.0258,0.345,0.968087342,2013-11-01,39.9526,-75.1652
2013,2992242,2802832,189410,6.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,12,Alcohol,72050,37980,6828237,1728331827,3523736,963866125,552,0.395,0.0303,0.366,0.971380321,2013-12-01,39.9526,-75.1652
2014,2995533,2786933,208600,7.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,1,Alcohol,72050,37980,4394709,1293126507,3230282,914901032,548,0.34,0.0123,0.353,0.970209279,2014-01-01,39.9526,-75.1652
2014,3004432,2792027,212405,7.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,2,Alcohol,72050,37980,4047231,1189490762,2978581,840288018,548,0.34,0.0121,0.354,0.97281683,2014-02-01,39.9526,-75.1652
2014,3009906,2805676,204230,6.8,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,3,Alcohol,72050,37980,4272285,1257456986,3110053,882571655,547,0.34,0.0122,0.352,0.977930528,2014-03-01,39.9526,-75.1652
2014,3002715,2826390,176325,5.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,4,Alcohol,72050,37980,4559328,1363198273,3318483,953220973,547,0.334,0.0114,0.348,0.977285413,2014-04-01,39.9526,-75.1652
2014,3012881,2821200,191681,6.4,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,5,Alcohol,72050,37980,5591627,1739780073,3996521,1195091855,547,0.321,0.0099,0.334,0.972532797,2014-05-01,39.9526,-75.1652
2014,3031494,2839524,191970,6.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,6,Alcohol,72050,37980,5960107,1905203352,4225312,1298621075,548,0.313,0.0088,0.325,0.969691656,2014-06-01,39.9526,-75.1652
2014,3046004,2835818,210186,6.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,7,Alcohol,72050,37980,6569923,2133520452,4628458,1448834788,589,0.308,0.0082,0.319,0.966581159,2014-07-01,39.9526,-75.1652
2014,3020379,2822213,198166,6.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,8,Alcohol,72050,37980,6301402,2000721462,4431282,1357059342,602,0.315,0.0089,0.327,0.970091315,2014-08-01,39.9526,-75.1652
2014,3006086,2829814,176272,5.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,9,Alcohol,72050,37980,5567027,1698324374,3942336,1153987791,584,0.328,0.0105,0.342,0.976410877,2014-09-01,39.9526,-75.1652
2014,3033149,2862003,171146,5.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,10,Alcohol,72050,37980,5609599,1636848608,3927640,1105226424,570,0.343,0.0116,0.355,0.986582784,2014-10-01,39.9526,-75.1652
2014,3031848,2866917,164931,5.4,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,11,Alcohol,72050,37980,5912380,1648452971,4126924,1116316593,565,0.359,0.0128,0.37,0.986006776,2014-11-01,39.9526,-75.1652
2014,3018913,2859574,159339,5.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,12,Alcohol,72050,37980,6483177,1707767700,4498253,1154108386,588,0.38,0.0149,0.39,0.983772935,2014-12-01,39.9526,-75.1652
2015,3025727,2839987,185740,6.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,1,Alcohol,72050,37980,3689571,856233056,2971390,677572802,607,0.431,0.0117,0.439,1.01227673,2015-01-01,39.9526,-75.1652
2015,3025563,2844663,180900,6.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,2,Alcohol,72050,37980,2897777,673963359,2322693,532793017,598,0.43,0.0124,0.436,1.010698431,2015-02-01,39.9526,-75.1652
2015,3018708,2846879,171829,5.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,3,Alcohol,72050,37980,3327493,782823691,2626996,609324204,626,0.425,0.0113,0.431,1.015475374,2015-03-01,39.9526,-75.1652
2015,3035969,2878900,157069,5.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,4,Alcohol,72050,37980,3493583,851781662,2723072,651193286,584,0.41,0.0105,0.418,1.017807922,2015-04-01,39.9526,-75.1652
2015,3054085,2880171,173914,5.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,5,Alcohol,72050,37980,4442863,1152638880,3399130,855608842,548,0.385,0.0088,0.397,1.015259891,2015-05-01,39.9526,-75.1652
2015,3069202,2895188,174014,5.7,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,6,Alcohol,72050,37980,4382415,1147289485,3321075,838304385,548,0.382,0.0082,0.396,1.014765896,2015-06-01,39.9526,-75.1652
2015,3071698,2886012,185686,6.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,7,Alcohol,72050,37980,4752316,1255656727,3621938,921253630,556,0.378,0.0076,0.393,1.01360575,2015-07-01,39.9526,-75.1652
2015,3046262,2874937,171325,5.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,8,Alcohol,72050,37980,4469647,1160257947,3447222,863252546,551,0.385,0.008,0.399,1.018825591,2015-08-01,39.9526,-75.1652
2015,3028294,2871944,156350,5.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,9,Alcohol,72050,37980,4328219,1091662344,3397179,826681828,551,0.396,0.0078,0.411,1.016850142,2015-09-01,39.9526,-75.1652
2015,3055514,2903179,152335,5.0,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,10,Alcohol,72050,37980,4056849,970205417,3226141,749221114,542,0.418,0.0097,0.431,1.02422182,2015-10-01,39.9526,-75.1652
2015,3058754,2911893,146861,4.8,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,11,Alcohol,72050,37980,4738045,1074428766,3560883,792603170,561,0.441,0.0111,0.449,1.021798001,2015-11-01,39.9526,-75.1652
2015,3057434,2917494,139940,4.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,12,Alcohol,72050,37980,6184946,1323108088,4573773,971168983,601,0.467,0.0129,0.471,1.019863769,2015-12-01,39.9526,-75.1652
2016,3055175,2896098,159077,5.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,1,Alcohol,72050,37980,6256133,1205300575,3874743,788372631,564,0.519,0.0362,0.491,1.008818403,2016-01-01,39.9526,-75.1652
2016,3068328,2906899,161429,5.3,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,2,Alcohol,72050,37980,6593094,1277571716,4129105,849254172,578,0.516,0.04,0.486,1.001802425,2016-02-01,39.9526,-75.1652
2016,3069278,2910849,158429,5.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,3,Alcohol,72050,37980,7382119,1470094377,4598652,967190998,567,0.502,0.0375,0.475,1.000147063,2016-03-01,39.9526,-75.1652
2016,3066709,2920145,146564,4.8,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,4,Alcohol,72050,37980,7344061,1483487977,4532279,966222579,557,0.495,0.0342,0.469,1.003178667,2016-04-01,39.9526,-75.1652
2016,3071016,2919898,151118,4.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,5,Alcohol,72050,37980,8671618,1806515100,5335665,1166065622,557,0.48,0.0305,0.458,1.008493769,2016-05-01,39.9526,-75.1652
2016,3092454,2930341,162113,5.2,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,6,Alcohol,72050,37980,9135358,2005425439,5729277,1307477123,553,0.456,0.0245,0.438,1.011678768,2016-06-01,39.9526,-75.1652
2016,3108829,2934483,174346,5.6,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,7,Alcohol,72050,37980,9181793,2049679595,5821765,1349599473,554,0.448,0.0235,0.431,1.010423187,2016-07-01,39.9526,-75.1652
2016,3084825,2916775,168050,5.4,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,8,Alcohol,72050,37980,8658880,1898201951,5454073,1245101674,554,0.456,0.0258,0.438,1.010002747,2016-08-01,39.9526,-75.1652
2016,3075042,2919034,156008,5.1,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,9,Alcohol,72050,37980,8074562,1752536360,5166466,1161817931,554,0.461,0.0249,0.445,1.013568413,2016-09-01,39.9526,-75.1652
2016,3081718,2930876,150842,4.9,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,10,Alcohol,72050,37980,7971008,1629966297,5109952,1085575481,554,0.489,0.0288,0.471,1.019191927,2016-10-01,39.9526,-75.1652
2016,3072406,2934096,138310,4.5,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,11,Alcohol,72050,37980,11305094,2055482097,6396733,1193927131,555,0.55,0.0279,0.536,1.036909804,2016-11-01,39.9526,-75.1652
2016,3061256,2927497,133759,4.4,Philadelphia-Camden-Wilmington  PA-NJ-DE-MD,12,Alcohol,72050,37980,14508156,2403576861,8069841,1341928533,555,0.604,0.0299,0.601,1.036098462,2016-12-01,39.9526,-75.1652
